order_id,customer_id,sku,quantity,revenue_usd,order_date
O0001973,C01015,SKU-0082,3,747.43,2024-02-13
O0002863,C00107,SKU-0072,1,519.08,2024-02-10
O0002991,C01176,SKU-0057,4,1295.37,2024-02-23
O0002787,C01031,SKU-0102,5,1899.21,2024-02-11
O0003086,C00645,SKU-0023,3,560.26,2024-02-03
O0002031,C01211,SKU-0028,6,2698.19,2024-02-11
O0002207,C00024,SKU-0126,7,1538.66,2024-02-26
O0002852,C01237,SKU-0073,1,405.53,2024-02-22
O0002401,C00833,SKU-0061,1,89.23,2024-02-04
O0002491,C00338,SKU-0038,8,2527.34,2024-02-11
O0002943,C00247,SKU-0029,3,1166.47,2024-02-26
O0002259,C01176,SKU-0025,7,1584.24,2024-02-08
O0002086,C00604,SKU-0093,5,1191.45,2024-02-29
O0001803,C00093,SKU-0065,3,912.11,2024-02-26
O0002167,C00614,SKU-0079,6,58.92,2024-02-15
O0002899,C00566,SKU-0093,2,518.89,2024-02-22
O0002676,C00589,SKU-0067,2,313.32,2024-02-05
O0001857,C00365,SKU-0049,3,420.50,2024-02-18
O0002163,C00149,SKU-0017,1,410.37,2024-02-02
O0003029,C00497,SKU-0032,5,917.10,2024-02-27
O0002881,C00881,SKU-0129,2,729.66,2024-02-26
O0002582,C00756,SKU-0060,7,3308.60,2024-02-04
O0002061,C00945,SKU-0039,7,3220.43,2024-02-04
O0002524,C00717,SKU-0078,6,2465.02,2024-02-28
O0002142,C00679,SKU-0098,4,1902.37,2024-02-20
O0001825,C01238,SKU-0141,8,3732.83,2024-02-10
O0001644,C00523,SKU-0098,5,2481.61,2024-02-18
O0002408,C00928,SKU-0135,5,59.57,2024-02-28
O0002181,C01114,SKU-0003,1,445.80,2024-02-07
O0001658,C00980,SKU-0036,6,355.98,2024-02-12
O0001780,C01233,SKU-0018,3,449.89,2024-02-26
O0002052,C01182,SKU-0148,3,649.28,2024-02-03
O0002817,C00830,SKU-0040,3,999.58,2024-02-17
O0002274,C01122,SKU-0054,4,28.55,2024-02-15
O0002174,C00050,SKU-0130,7,2442.90,2024-02-28
O0003083,C00560,SKU-0036,4,221.66,2024-02-14
O0002409,C00851,SKU-0102,7,2755.21,2024-02-05
O0001681,C00302,SKU-0121,5,723.14,2024-02-07
O0001760,C00694,SKU-0034,2,312.56,2024-02-09
O0002554,C00487,SKU-0110,3,73.52,2024-02-08
O0002911,C00440,SKU-0067,1,155.62,2024-02-06
O0001892,C00045,SKU-0108,6,934.43,2024-02-29
O0003170,C00126,SKU-0084,7,2603.96,2024-02-26
O0003138,C01045,SKU-0023,2,421.01,2024-02-25
O0002013,C00228,SKU-0009,6,913.78,2024-02-28
O0003157,C00538,SKU-0044,3,530.81,2024-02-13
O0001944,C00451,SKU-0040,4,1321.14,2024-02-13
O0002961,C00173,SKU-0111,2,247.60,2024-02-17
O0001881,C00190,SKU-0081,5,604.21,2024-02-24
O0002421,C00818,SKU-0082,8,2135.29,2024-02-12
O0002489,C00191,SKU-0008,1,163.13,2024-02-09
O0003035,C00048,SKU-0017,3,1363.55,2024-02-04
O0002394,C00914,SKU-0012,1,136.94,2024-02-29
O0002579,C00386,SKU-0082,4,1039.52,2024-02-14
O0002282,C00388,SKU-0091,7,1907.76,2024-02-13
O0001954,C00041,SKU-0140,8,2721.63,2024-02-05
O0002495,C00853,SKU-0035,1,393.58,2024-02-17
O0003090,C00249,SKU-0096,6,365.56,2024-02-15
O0002236,C00420,SKU-0025,3,611.83,2024-02-16
O0001614,C00239,SKU-0018,2,289.53,2024-02-15
O0001615,C01238,SKU-0033,6,362.77,2024-02-01
O0003103,C00193,SKU-0087,5,1823.96,2024-02-18
O0003015,C00493,SKU-0090,6,1648.16,2024-02-03
O0003112,C00298,SKU-0125,4,1920.55,2024-02-28
O0002638,C00710,SKU-0023,1,187.76,2024-02-04
O0003028,C00144,SKU-0028,8,3375.56,2024-02-20
O0002041,C00942,SKU-0087,1,365.05,2024-02-29
O0002436,C00754,SKU-0124,1,102.90,2024-02-27
O0002530,C00852,SKU-0103,3,883.95,2024-02-03
O0002361,C01053,SKU-0004,3,1028.81,2024-02-02
O0002816,C00700,SKU-0041,2,168.97,2024-02-03
O0002541,C00396,SKU-0045,6,36.05,2024-02-13
O0003176,C01073,SKU-0124,1,115.12,2024-02-12
O0001813,C00454,SKU-0023,2,398.33,2024-02-03
O0001809,C00973,SKU-0104,7,1397.86,2024-02-13
O0001880,C00828,SKU-0117,2,656.35,2024-02-29
O0002136,C00330,SKU-0096,8,490.32,2024-02-03
O0001939,C01246,SKU-0089,8,1813.46,2024-02-26
O0002213,C00380,SKU-0143,1,273.79,2024-02-12
O0001722,C00865,SKU-0093,3,760.24,2024-02-09
O0003038,C01044,SKU-0009,4,666.97,2024-02-12
O0001879,C00819,SKU-0072,3,1409.31,2024-02-01
O0002347,C01169,SKU-0103,8,2421.96,2024-02-09
O0003097,C00197,SKU-0149,7,542.97,2024-02-16
O0001923,C00593,SKU-0056,8,3797.13,2024-02-03
O0002729,C00548,SKU-0074,6,1017.79,2024-02-15
O0002755,C00128,SKU-0116,5,1739.57,2024-02-25
O0002336,C01064,SKU-0040,3,1039.66,2024-02-27
O0002529,C00083,SKU-0122,1,406.80,2024-02-27
O0002616,C00190,SKU-0116,8,2907.17,2024-02-17
O0001710,C01136,SKU-0100,3,226.24,2024-02-16
O0003184,C00433,SKU-0036,3,164.33,2024-02-07
O0001832,C01106,SKU-0101,6,2067.66,2024-02-06
O0002148,C01198,SKU-0043,5,415.10,2024-02-21
O0001981,C00232,SKU-0048,3,898.25,2024-02-02
O0002574,C00112,SKU-0124,6,702.85,2024-02-26
O0002702,C00808,SKU-0057,1,325.78,2024-02-18
O0003007,C00919,SKU-0022,2,482.21,2024-02-05
O0002829,C00047,SKU-0133,1,263.42,2024-02-29
O0002507,C00243,SKU-0075,4,786.06,2024-02-22
O0002663,C00416,SKU-0066,3,1313.28,2024-02-20
O0002216,C00003,SKU-0091,5,1396.72,2024-02-16
O0002590,C00168,SKU-0051,5,1234.15,2024-02-06
O0002734,C00857,SKU-0074,1,170.05,2024-02-12
O0002230,C01143,SKU-0102,7,2914.63,2024-02-23
O0001778,C00793,SKU-0080,6,2453.69,2024-02-06
O0001887,C00511,SKU-0073,6,2510.59,2024-02-10
O0002878,C00467,SKU-0039,5,2333.07,2024-02-07
O0002044,C01191,SKU-0128,1,398.39,2024-02-04
O0001776,C00126,SKU-0069,4,1283.31,2024-02-05
O0002245,C00487,SKU-0090,2,560.27,2024-02-01
O0001725,C00584,SKU-0149,2,171.24,2024-02-24
O0001961,C00115,SKU-0010,4,235.73,2024-02-07
O0002565,C00148,SKU-0012,6,770.64,2024-02-15
O0002535,C00364,SKU-0061,1,99.20,2024-02-26
O0002348,C01195,SKU-0089,5,1079.29,2024-02-22
O0003122,C00615,SKU-0028,3,1367.67,2024-02-14
O0002456,C01184,SKU-0112,5,291.75,2024-02-25
O0003158,C00708,SKU-0084,2,724.62,2024-02-16
O0002792,C00651,SKU-0086,1,322.05,2024-02-22
O0002217,C00417,SKU-0136,2,165.95,2024-02-16
O0001806,C00291,SKU-0047,3,625.83,2024-02-29
O0002269,C00213,SKU-0135,1,12.21,2024-02-28
O0002027,C00871,SKU-0141,4,1881.09,2024-02-28
O0002367,C00023,SKU-0134,6,2697.07,2024-02-13
O0002095,C00025,SKU-0147,4,161.93,2024-02-09
O0002980,C00097,SKU-0070,8,3726.02,2024-02-06
O0001671,C01211,SKU-0036,3,184.89,2024-02-11
O0002924,C00998,SKU-0087,2,734.37,2024-02-13
O0001830,C00455,SKU-0127,8,1525.31,2024-02-01
O0002970,C01134,SKU-0050,2,10.11,2024-02-11
O0003020,C00879,SKU-0134,1,470.53,2024-02-01
O0002278,C01153,SKU-0034,8,1147.23,2024-02-12
O0002159,C01078,SKU-0083,6,2617.12,2024-02-18
O0001862,C00385,SKU-0061,7,643.75,2024-02-14
O0002918,C00866,SKU-0016,2,566.12,2024-02-23
O0002232,C00014,SKU-0018,6,928.73,2024-02-15
O0001608,C01072,SKU-0076,2,272.86,2024-02-29
O0001864,C00451,SKU-0089,1,229.73,2024-02-12
O0002303,C00428,SKU-0035,4,1490.69,2024-02-12
O0002254,C01206,SKU-0083,7,3084.75,2024-02-25
O0002929,C00529,SKU-0006,1,424.94,2024-02-27
O0002963,C00609,SKU-0144,7,3167.95,2024-02-17
O0002928,C00709,SKU-0105,5,1081.21,2024-02-14
O0002212,C00703,SKU-0037,7,937.62,2024-02-29
O0002411,C00393,SKU-0120,2,820.67,2024-02-28
O0003094,C00841,SKU-0043,4,325.61,2024-02-25
O0003192,C00515,SKU-0100,6,434.99,2024-02-15
O0002430,C00333,SKU-0058,2,755.44,2024-02-06
O0001639,C00116,SKU-0070,7,2883.91,2024-02-05
O0002751,C00328,SKU-0126,4,904.62,2024-02-18
O0002471,C00911,SKU-0134,4,1774.36,2024-02-16
O0001665,C01008,SKU-0048,1,307.22,2024-02-26
O0001918,C00448,SKU-0051,8,1877.94,2024-02-02
O0002370,C01084,SKU-0149,6,514.28,2024-02-26
O0002256,C00950,SKU-0073,2,772.25,2024-02-20
O0002944,C00253,SKU-0149,4,344.20,2024-02-09
O0002727,C00072,SKU-0011,1,432.31,2024-02-25
O0002945,C00942,SKU-0035,7,2706.69,2024-02-18
O0001678,C01083,SKU-0002,6,1762.68,2024-02-01
O0002683,C00732,SKU-0146,4,1970.16,2024-02-26
O0002772,C00650,SKU-0046,6,799.89,2024-02-22
O0002752,C00639,SKU-0069,3,1018.37,2024-02-09
O0002542,C00258,SKU-0098,4,1903.26,2024-02-28
O0003143,C00448,SKU-0037,6,751.99,2024-02-11
O0002462,C01087,SKU-0075,2,414.50,2024-02-14
O0003177,C00440,SKU-0129,3,1056.35,2024-02-17
O0001634,C01057,SKU-0087,5,1905.82,2024-02-29
O0001620,C00446,SKU-0021,1,355.40,2024-02-14
O0003104,C00444,SKU-0085,8,2877.90,2024-02-08
O0002736,C00172,SKU-0104,6,1208.49,2024-02-02
O0002410,C00859,SKU-0051,5,1070.96,2024-02-04
O0002521,C00133,SKU-0110,5,116.83,2024-02-03
O0001905,C00997,SKU-0101,4,1515.37,2024-02-17
O0001744,C01026,SKU-0108,5,783.42,2024-02-11
O0002499,C00515,SKU-0088,4,391.74,2024-02-17
O0002939,C01240,SKU-0110,2,49.51,2024-02-14
O0001789,C00698,SKU-0146,4,2073.48,2024-02-28
O0002758,C00601,SKU-0126,3,593.36,2024-02-10
O0002973,C00677,SKU-0110,6,148.58,2024-02-06
O0002956,C00954,SKU-0013,1,390.57,2024-02-19
O0002604,C00786,SKU-0091,6,1581.30,2024-02-19
O0002338,C00029,SKU-0055,5,500.51,2024-02-27
O0002416,C00678,SKU-0005,7,2582.91,2024-02-24
O0001635,C00950,SKU-0115,8,1817.43,2024-02-04
O0002581,C00740,SKU-0149,6,471.07,2024-02-22
O0001650,C01059,SKU-0088,4,385.21,2024-02-08
O0003071,C00988,SKU-0004,3,1052.30,2024-02-12
O0003154,C00338,SKU-0107,4,779.95,2024-02-03
O0001781,C01229,SKU-0131,4,1577.79,2024-02-24
O0002556,C00198,SKU-0047,2,377.28,2024-02-15
O0002048,C00403,SKU-0065,7,2059.81,2024-02-21
O0002552,C00553,SKU-0124,8,894.60,2024-02-01
O0002866,C00182,SKU-0082,7,1717.29,2024-02-21
O0002935,C01125,SKU-0048,1,314.35,2024-02-24
O0002073,C01031,SKU-0047,6,1139.19,2024-02-01
O0002865,C00070,SKU-0120,5,1993.78,2024-02-13
O0002485,C00013,SKU-0017,3,1369.98,2024-02-05
O0002298,C00689,SKU-0071,4,968.33,2024-02-21
O0002909,C00138,SKU-0114,2,575.01,2024-02-11
O0002716,C00463,SKU-0090,7,1694.04,2024-02-25
O0003085,C00622,SKU-0054,6,42.29,2024-02-03
O0002094,C00277,SKU-0147,3,130.84,2024-02-08
O0002138,C00598,SKU-0051,6,1362.71,2024-02-02
O0002796,C01048,SKU-0092,1,37.36,2024-02-13
O0002657,C00662,SKU-0115,2,451.89,2024-02-16
O0003152,C00651,SKU-0087,3,1037.79,2024-02-28
O0002591,C01175,SKU-0074,5,850.99,2024-02-14
O0002756,C01194,SKU-0007,8,3193.47,2024-02-25
O0002587,C00511,SKU-0046,1,124.35,2024-02-13
O0001706,C00263,SKU-0043,8,659.94,2024-02-19
O0002440,C00180,SKU-0042,7,1187.16,2024-02-28
O0001726,C00482,SKU-0025,1,224.05,2024-02-27
O0001919,C01154,SKU-0091,5,1467.15,2024-02-14
O0002149,C00022,SKU-0100,2,148.29,2024-02-06
O0002548,C01118,SKU-0137,5,1979.35,2024-02-26
O0003053,C00910,SKU-0089,8,1885.36,2024-02-04
O0002989,C00612,SKU-0078,6,2368.81,2024-02-19
O0002042,C00282,SKU-0043,3,248.66,2024-02-19
O0003156,C01153,SKU-0116,2,697.89,2024-02-09
O0002659,C01218,SKU-0078,6,2398.86,2024-02-26
O0002962,C00067,SKU-0079,6,53.77,2024-02-12
O0001992,C00178,SKU-0109,8,3002.62,2024-02-06
O0002573,C00645,SKU-0029,6,2451.55,2024-02-16
O0002857,C00466,SKU-0127,1,185.94,2024-02-06
O0001970,C00618,SKU-0039,4,1856.21,2024-02-25
O0002314,C00837,SKU-0022,5,1256.91,2024-02-26
O0001621,C00867,SKU-0050,4,21.47,2024-02-22
O0002297,C01065,SKU-0069,5,1684.07,2024-02-08
O0002776,C00556,SKU-0117,6,1774.04,2024-02-07
O0001688,C00143,SKU-0003,8,3375.07,2024-02-26
O0002728,C00517,SKU-0043,2,179.00,2024-02-29
O0002634,C01235,SKU-0028,8,3406.18,2024-02-23
O0002161,C00394,SKU-0027,6,1761.00,2024-02-28
O0003150,C00850,SKU-0067,6,1017.43,2024-02-10
O0002566,C00188,SKU-0095,6,1752.47,2024-02-07
O0003172,C00734,SKU-0100,1,75.45,2024-02-02
O0002337,C00555,SKU-0132,4,1638.55,2024-02-22
O0002084,C00222,SKU-0023,2,385.05,2024-02-19
O0001815,C01135,SKU-0129,6,1980.85,2024-02-18
O0003109,C00128,SKU-0074,1,175.87,2024-02-19
O0002875,C00981,SKU-0052,3,90.69,2024-02-20
O0002504,C00505,SKU-0096,6,335.20,2024-02-23
O0002498,C00467,SKU-0010,4,240.67,2024-02-08
O0002153,C00075,SKU-0027,7,1994.34,2024-02-04
O0002420,C00638,SKU-0079,7,60.53,2024-02-15
O0002892,C00945,SKU-0122,8,2968.07,2024-02-06
O0002997,C00029,SKU-0131,8,3338.31,2024-02-05
O0001835,C00911,SKU-0027,6,1677.38,2024-02-22
O0002057,C00844,SKU-0056,5,2226.40,2024-02-26
O0002908,C00614,SKU-0149,3,227.75,2024-02-20
O0002391,C00231,SKU-0120,6,2659.38,2024-02-08
O0002879,C00039,SKU-0113,2,166.03,2024-02-02
O0001947,C00504,SKU-0036,4,217.60,2024-02-23
O0002345,C00841,SKU-0063,4,724.58,2024-02-15
O0001757,C00093,SKU-0110,1,25.34,2024-02-26
O0002744,C00062,SKU-0105,8,1728.26,2024-02-16
O0002308,C00063,SKU-0089,8,1718.14,2024-02-24
O0002936,C00287,SKU-0052,1,32.07,2024-02-13
O0002805,C00083,SKU-0060,2,1024.63,2024-02-04
O0001860,C00400,SKU-0007,1,405.75,2024-02-07
O0002419,C01034,SKU-0005,1,402.32,2024-02-05
O0002926,C00207,SKU-0136,8,675.12,2024-02-01
O0002783,C00575,SKU-0024,3,1330.13,2024-02-15
O0002488,C00140,SKU-0043,7,636.27,2024-02-16
O0003070,C00071,SKU-0058,5,2016.25,2024-02-21
O0002848,C00634,SKU-0005,7,2712.51,2024-02-20
O0002038,C00813,SKU-0060,4,1977.22,2024-02-12
O0001786,C00396,SKU-0049,1,146.80,2024-02-10
O0002103,C00552,SKU-0082,1,235.50,2024-02-02
O0002612,C01241,SKU-0117,3,979.16,2024-02-14
O0002770,C00866,SKU-0033,3,191.74,2024-02-17
O0001850,C00645,SKU-0076,1,144.72,2024-02-22
O0002351,C00867,SKU-0094,1,291.04,2024-02-21
O0001988,C01032,SKU-0038,1,296.36,2024-02-02
O0003169,C01084,SKU-0014,3,421.73,2024-02-01
O0001747,C00339,SKU-0122,4,1569.12,2024-02-16
O0002281,C01198,SKU-0030,3,1152.89,2024-02-07
O0001718,C00487,SKU-0002,1,287.68,2024-02-26
O0002479,C00802,SKU-0017,6,2604.41,2024-02-16
O0002253,C01021,SKU-0142,3,32.94,2024-02-01
O0003108,C00047,SKU-0137,1,383.36,2024-02-11
O0002300,C01248,SKU-0011,1,500.21,2024-02-14
O0002486,C01082,SKU-0052,5,142.10,2024-02-16
O0001669,C01174,SKU-0003,4,1573.88,2024-02-10
O0002424,C00448,SKU-0030,5,2088.04,2024-02-05
O0002240,C00009,SKU-0015,3,956.94,2024-02-05
O0002995,C01112,SKU-0062,6,288.37,2024-02-14
O0002423,C01192,SKU-0002,1,292.54,2024-02-21
O0002193,C01133,SKU-0147,5,210.73,2024-02-28
O0003047,C00318,SKU-0105,8,1600.88,2024-02-27
O0003034,C00773,SKU-0016,5,1437.75,2024-02-21
O0002759,C00609,SKU-0132,3,1165.55,2024-02-08
O0002640,C00263,SKU-0133,6,1472.53,2024-02-09
O0002288,C00150,SKU-0132,6,2403.42,2024-02-19
O0002577,C00408,SKU-0073,7,2620.68,2024-02-01
O0002415,C00303,SKU-0103,6,1722.49,2024-02-08
O0001989,C00821,SKU-0142,6,65.21,2024-02-06
O0002144,C00210,SKU-0001,7,373.48,2024-02-28
O0002014,C01087,SKU-0051,2,463.12,2024-02-24
O0002539,C00533,SKU-0068,4,756.14,2024-02-15
O0003045,C00633,SKU-0089,8,1724.93,2024-02-06
O0001724,C00399,SKU-0097,5,1379.45,2024-02-27
O0002760,C00268,SKU-0143,2,594.35,2024-02-06
O0001829,C00629,SKU-0045,1,5.92,2024-02-13
O0002969,C00669,SKU-0069,2,658.69,2024-02-02
O0002629,C00428,SKU-0112,4,264.13,2024-02-05
O0002087,C00762,SKU-0007,4,1484.28,2024-02-19
O0001875,C00425,SKU-0148,4,825.67,2024-02-23
O0003018,C00997,SKU-0040,4,1389.75,2024-02-24
O0001997,C00015,SKU-0087,8,2931.76,2024-02-08
O0001656,C00437,SKU-0121,5,701.67,2024-02-22
O0002141,C00233,SKU-0004,4,1398.46,2024-02-02
O0002660,C00201,SKU-0033,2,121.29,2024-02-25
O0002669,C00753,SKU-0034,7,1032.73,2024-02-24
O0003115,C00247,SKU-0016,1,264.79,2024-02-12
O0003136,C00426,SKU-0003,7,3146.33,2024-02-03
O0001831,C01109,SKU-0049,2,261.94,2024-02-02
O0002383,C00372,SKU-0104,2,427.05,2024-02-04
O0002800,C00377,SKU-0076,7,980.94,2024-02-18
O0002957,C00701,SKU-0083,1,439.12,2024-02-08
O0002128,C01147,SKU-0028,2,830.63,2024-02-26
O0001749,C01182,SKU-0118,4,880.81,2024-02-12
O0002234,C00430,SKU-0149,4,310.45,2024-02-24
O0001878,C01187,SKU-0041,4,342.90,2024-02-19
O0002099,C01002,SKU-0059,6,2833.44,2024-02-12
O0003001,C00841,SKU-0140,3,957.72,2024-02-28
O0002901,C00120,SKU-0085,2,635.23,2024-02-08
O0002950,C00183,SKU-0006,8,3367.43,2024-02-20
O0002872,C01174,SKU-0014,1,128.21,2024-02-27
O0002071,C01113,SKU-0081,6,806.88,2024-02-24
O0002268,C00069,SKU-0082,8,2064.80,2024-02-07
O0001761,C00235,SKU-0088,4,369.76,2024-02-19
O0003050,C00523,SKU-0089,3,714.79,2024-02-18
O0002774,C00209,SKU-0050,7,33.64,2024-02-02
O0001894,C00233,SKU-0044,1,163.73,2024-02-03
O0002114,C00127,SKU-0046,1,120.95,2024-02-27
O0003040,C00343,SKU-0014,6,843.31,2024-02-02
O0002873,C00740,SKU-0018,2,279.88,2024-02-23
O0001748,C01121,SKU-0070,8,3557.96,2024-02-07
O0002923,C00783,SKU-0117,6,1789.62,2024-02-13
O0002992,C00311,SKU-0005,1,370.22,2024-02-09
O0002458,C00230,SKU-0118,6,1230.28,2024-02-07
O0002941,C00159,SKU-0060,2,1011.31,2024-02-02
O0002815,C00908,SKU-0037,6,771.75,2024-02-01
O0002869,C00825,SKU-0045,1,5.99,2024-02-10
O0002475,C00067,SKU-0025,7,1568.23,2024-02-03
O0002825,C01209,SKU-0104,5,1078.26,2024-02-26
O0002064,C00514,SKU-0052,4,122.18,2024-02-06
O0002500,C00873,SKU-0049,2,294.19,2024-02-29
O0002905,C01227,SKU-0012,7,842.69,2024-02-11
O0003092,C00752,SKU-0013,3,1255.58,2024-02-10
O0002665,C00359,SKU-0038,2,607.44,2024-02-16
O0002145,C00935,SKU-0058,2,744.48,2024-02-22
O0002812,C00107,SKU-0083,4,1717.70,2024-02-23
O0002446,C00288,SKU-0081,3,376.57,2024-02-06
O0001871,C00751,SKU-0094,7,1878.73,2024-02-23
O0001767,C00933,SKU-0038,1,301.16,2024-02-15
O0001972,C00524,SKU-0039,7,3177.00,2024-02-23
O0002506,C00053,SKU-0008,2,292.33,2024-02-13
O0003016,C00574,SKU-0097,1,259.13,2024-02-08
O0002583,C01124,SKU-0100,5,362.23,2024-02-20
O0001906,C01143,SKU-0078,6,2715.68,2024-02-18
O0002366,C00857,SKU-0043,3,275.46,2024-02-27
O0002593,C00844,SKU-0025,3,652.96,2024-02-12
O0002850,C00955,SKU-0015,7,2241.06,2024-02-16
O0001769,C00601,SKU-0080,3,1122.91,2024-02-25
O0002467,C00366,SKU-0044,2,366.76,2024-02-04
O0002070,C00381,SKU-0022,8,1995.27,2024-02-07
O0002258,C00781,SKU-0126,5,1008.71,2024-02-06
O0002306,C00932,SKU-0135,8,100.14,2024-02-23
O0002243,C01205,SKU-0138,1,108.32,2024-02-14
O0002977,C00812,SKU-0110,6,142.69,2024-02-18
O0003126,C00184,SKU-0150,3,453.36,2024-02-18
O0003132,C01103,SKU-0033,4,238.04,2024-02-14
O0002171,C01031,SKU-0083,6,2766.82,2024-02-10
O0002448,C01118,SKU-0033,5,301.87,2024-02-08
O0001782,C00849,SKU-0027,5,1411.29,2024-02-11
O0001617,C00186,SKU-0063,5,925.84,2024-02-10
O0002271,C00570,SKU-0109,7,2348.33,2024-02-26
O0002404,C00118,SKU-0086,5,1638.60,2024-02-15
O0002948,C01130,SKU-0080,4,1692.71,2024-02-25
O0001633,C00752,SKU-0056,7,3218.40,2024-02-25
O0002986,C00313,SKU-0051,5,1160.67,2024-02-25
O0002607,C00899,SKU-0131,6,2519.13,2024-02-14
O0002696,C00129,SKU-0139,1,160.50,2024-02-27
O0001965,C01120,SKU-0146,2,1014.94,2024-02-11
O0003072,C01137,SKU-0148,5,986.05,2024-02-10
O0003089,C01126,SKU-0059,5,2363.11,2024-02-27
O0002077,C00659,SKU-0136,8,659.88,2024-02-23
O0001968,C00707,SKU-0059,4,1772.60,2024-02-28
O0003096,C01042,SKU-0019,2,195.73,2024-02-27
O0002947,C00453,SKU-0029,2,840.76,2024-02-19
O0003141,C00442,SKU-0109,5,1859.51,2024-02-28
O0002688,C00178,SKU-0001,6,347.75,2024-02-03
O0002305,C01230,SKU-0132,8,3084.85,2024-02-11
O0001958,C00823,SKU-0023,2,383.16,2024-02-24
O0002327,C00172,SKU-0048,2,592.71,2024-02-29
O0002251,C00838,SKU-0093,1,255.99,2024-02-21
O0002477,C01214,SKU-0115,3,676.52,2024-02-16
O0001699,C00907,SKU-0102,8,3300.11,2024-02-05
O0002779,C00790,SKU-0147,4,172.17,2024-02-12
O0001990,C00130,SKU-0086,8,2803.34,2024-02-09
O0002518,C00436,SKU-0094,7,1834.60,2024-02-24
O0002647,C00425,SKU-0069,6,1983.98,2024-02-16
O0002330,C00767,SKU-0005,4,1523.93,2024-02-27
O0002157,C00167,SKU-0068,8,1390.62,2024-02-29
O0002016,C00642,SKU-0087,8,2785.44,2024-02-14
