order_id,customer_id,sku,quantity,revenue_usd,order_date
O0005568,C00315,SKU-0008,4,634.25,2024-04-03
O0005447,C00962,SKU-0009,8,1318.57,2024-04-04
O0005897,C00432,SKU-0127,2,412.63,2024-04-26
O0005565,C01153,SKU-0026,1,194.04,2024-04-20
O0005181,C00670,SKU-0031,6,1644.40,2024-04-17
O0005300,C00964,SKU-0129,4,1451.44,2024-04-15
O0005322,C00353,SKU-0085,3,942.39,2024-04-18
O0005575,C00291,SKU-0004,1,347.13,2024-04-27
O0006019,C00960,SKU-0104,1,202.56,2024-04-25
O0006327,C00569,SKU-0037,5,673.01,2024-04-24
O0006307,C01238,SKU-0060,7,3304.81,2024-04-15
O0006247,C00779,SKU-0112,3,187.14,2024-04-28
O0005477,C00173,SKU-0126,2,444.96,2024-04-18
O0004969,C00196,SKU-0077,2,1007.86,2024-04-29
O0005719,C00738,SKU-0005,5,1834.82,2024-04-21
O0006349,C00825,SKU-0016,7,1995.99,2024-04-20
O0005310,C01233,SKU-0086,7,2390.44,2024-04-05
O0005811,C01242,SKU-0124,2,217.93,2024-04-25
O0005574,C00921,SKU-0040,3,1074.57,2024-04-17
O0006395,C00823,SKU-0048,2,620.97,2024-04-06
O0005955,C00914,SKU-0104,7,1327.10,2024-04-23
O0005821,C01240,SKU-0073,1,431.84,2024-04-11
O0005459,C00637,SKU-0012,1,128.59,2024-04-19
O0005517,C00418,SKU-0064,3,829.81,2024-04-27
O0006284,C00258,SKU-0149,2,153.22,2024-04-21
O0006164,C00740,SKU-0068,6,1165.79,2024-04-08
O0005816,C00732,SKU-0050,3,15.18,2024-04-07
O0005386,C00338,SKU-0056,4,1948.81,2024-04-09
O0005007,C01066,SKU-0061,6,553.22,2024-04-02
O0006355,C00978,SKU-0111,1,119.47,2024-04-12
O0005241,C00644,SKU-0113,1,82.57,2024-04-08
O0005768,C00261,SKU-0020,5,739.95,2024-04-30
O0004811,C00951,SKU-0111,2,263.76,2024-04-10
O0006333,C00451,SKU-0012,4,503.36,2024-04-23
O0005683,C00667,SKU-0130,5,1646.87,2024-04-01
O0006386,C00047,SKU-0110,7,163.35,2024-04-12
O0005559,C01096,SKU-0034,8,1219.99,2024-04-16
O0005320,C01183,SKU-0076,8,1214.15,2024-04-18
O0005278,C00068,SKU-0071,8,2010.47,2024-04-06
O0004832,C01104,SKU-0092,4,159.19,2024-04-17
O0005538,C00927,SKU-0100,8,571.47,2024-04-30
O0006346,C00716,SKU-0087,2,789.94,2024-04-26
O0005250,C00583,SKU-0072,5,2247.91,2024-04-29
O0005853,C00862,SKU-0138,4,419.51,2024-04-09
O0006223,C01001,SKU-0135,6,70.72,2024-04-03
O0006185,C00330,SKU-0122,4,1510.32,2024-04-04
O0006314,C00708,SKU-0049,4,563.54,2024-04-14
O0005161,C00193,SKU-0091,6,1526.00,2024-04-15
O0004930,C01093,SKU-0103,8,2304.19,2024-04-07
O0006116,C00319,SKU-0142,1,10.99,2024-04-12
O0004833,C00142,SKU-0078,1,399.19,2024-04-01
O0006117,C00750,SKU-0040,4,1481.55,2024-04-21
O0006175,C00425,SKU-0006,2,825.94,2024-04-20
O0005613,C00015,SKU-0121,5,719.48,2024-04-19
O0004886,C00938,SKU-0056,6,2960.79,2024-04-30
O0005513,C01069,SKU-0074,6,1148.91,2024-04-14
O0005745,C00401,SKU-0109,3,1106.70,2024-04-30
O0005409,C00635,SKU-0138,7,741.65,2024-04-01
O0005911,C00301,SKU-0008,4,624.40,2024-04-23
O0005827,C01084,SKU-0133,8,2107.17,2024-04-22
O0006006,C00756,SKU-0056,5,2192.39,2024-04-06
O0005045,C00068,SKU-0146,2,1003.74,2024-04-05
O0005494,C00064,SKU-0022,5,1279.03,2024-04-06
O0006233,C01036,SKU-0024,4,1897.68,2024-04-27
O0005656,C00591,SKU-0131,1,375.59,2024-04-19
O0005491,C00192,SKU-0039,7,3150.36,2024-04-02
O0005384,C00012,SKU-0065,1,295.01,2024-04-29
O0005442,C00207,SKU-0044,4,698.14,2024-04-19
O0005454,C00363,SKU-0046,6,761.84,2024-04-11
O0004814,C00212,SKU-0150,4,561.69,2024-04-13
O0005572,C00334,SKU-0073,6,2334.94,2024-04-09
O0004961,C00098,SKU-0133,8,1957.92,2024-04-10
O0004813,C01064,SKU-0033,3,177.15,2024-04-05
O0005341,C00534,SKU-0046,2,233.09,2024-04-11
O0005722,C00231,SKU-0052,5,146.97,2024-04-12
O0005645,C00372,SKU-0026,8,1560.92,2024-04-21
O0005495,C01085,SKU-0033,1,66.55,2024-04-27
O0005345,C01010,SKU-0049,1,129.75,2024-04-24
O0005941,C00424,SKU-0053,4,238.61,2024-04-19
O0006251,C00345,SKU-0100,4,295.07,2024-04-09
O0006240,C00119,SKU-0143,4,1113.95,2024-04-11
O0004915,C01141,SKU-0039,7,3562.18,2024-04-03
O0006292,C01189,SKU-0095,2,608.51,2024-04-28
O0005717,C00531,SKU-0052,2,64.57,2024-04-16
O0005615,C00646,SKU-0134,6,2846.37,2024-04-06
O0005336,C00723,SKU-0112,7,451.94,2024-04-10
O0005115,C00737,SKU-0053,8,457.54,2024-04-15
O0006150,C00056,SKU-0080,1,382.89,2024-04-28
O0005721,C00482,SKU-0090,6,1551.83,2024-04-29
O0005310,C01233,SKU-0086,7,2390.44,2024-04-05
O0004986,C01206,SKU-0005,6,2303.13,2024-04-17
O0005187,C01197,SKU-0027,3,912.75,2024-04-09
O0006191,C00202,SKU-0012,7,892.42,2024-04-09
O0005048,C01011,SKU-0107,1,195.69,2024-04-15
O0005556,C00797,SKU-0107,4,774.18,2024-04-26
O0006053,C01167,SKU-0121,4,609.71,2024-04-13
O0005063,C00421,SKU-0029,2,786.29,2024-04-18
O0005549,C01218,SKU-0148,4,788.95,2024-04-08
O0005530,C00789,SKU-0040,2,713.10,2024-04-04
O0005478,C00506,SKU-0008,8,1268.78,2024-04-30
O0004858,C00239,SKU-0104,5,1049.49,2024-04-11
O0005168,C00832,SKU-0116,3,992.93,2024-04-21
O0005098,C00640,SKU-0071,5,1282.26,2024-04-08
O0006270,C00323,SKU-0034,5,752.97,2024-04-15
O0005021,C00471,SKU-0057,5,1512.36,2024-04-10
O0005627,C00825,SKU-0121,5,696.27,2024-04-17
O0006231,C00335,SKU-0047,7,1439.73,2024-04-25
O0005418,C01084,SKU-0051,8,1799.53,2024-04-30
O0006077,C01094,SKU-0136,4,377.12,2024-04-22
O0005486,C00330,SKU-0118,2,466.51,2024-04-30
O0005219,C00849,SKU-0023,3,629.11,2024-04-05
O0005704,C01111,SKU-0089,1,219.39,2024-04-18
O0005016,C00754,SKU-0107,1,191.71,2024-04-25
O0005167,C01012,SKU-0082,1,255.39,2024-04-04
O0005576,C00398,SKU-0008,7,1049.92,2024-04-25
O0004999,C01208,SKU-0141,8,3653.83,2024-04-05
O0006218,C01148,SKU-0091,7,1876.99,2024-04-09
O0006003,C01139,SKU-0085,5,1788.20,2024-04-30
O0005022,C00368,SKU-0051,8,1803.37,2024-04-16
O0005412,C00869,SKU-0019,1,107.11,2024-04-30
O0006178,C00372,SKU-0059,8,3416.54,2024-04-09
O0005805,C00165,SKU-0087,1,394.03,2024-04-27
O0005302,C00031,SKU-0051,8,1825.64,2024-04-25
O0005809,C00920,SKU-0026,6,1225.83,2024-04-20
O0005543,C01160,SKU-0144,3,1399.02,2024-04-09
O0005892,C00456,SKU-0055,1,98.98,2024-04-13
O0006062,C01072,SKU-0081,4,544.69,2024-04-15
O0004927,C00410,SKU-0096,3,169.64,2024-04-03
O0005466,C00378,SKU-0087,8,3057.90,2024-04-17
O0005363,C00705,SKU-0136,6,536.83,2024-04-18
O0004905,C00065,SKU-0116,3,1092.95,2024-04-28
O0005137,C00346,SKU-0021,5,1775.90,2024-04-27
O0005994,C00829,SKU-0109,8,2884.35,2024-04-15
O0006127,C00593,SKU-0028,7,2981.65,2024-04-11
O0005731,C00687,SKU-0093,6,1581.08,2024-04-14
O0005178,C00737,SKU-0128,5,1974.01,2024-04-17
O0005331,C00011,SKU-0009,5,778.75,2024-04-25
O0005095,C00111,SKU-0031,3,858.92,2024-04-28
O0006047,C00918,SKU-0019,1,102.84,2024-04-10
O0005334,C01071,SKU-0040,6,2092.15,2024-04-01
O0006254,C01104,SKU-0149,2,155.94,2024-04-22
O0006182,C00292,SKU-0011,3,1440.84,2024-04-22
O0005732,C00631,SKU-0073,6,2443.63,2024-04-07
O0006086,C00741,SKU-0080,7,2953.73,2024-04-19
O0005807,C01068,SKU-0108,6,941.24,2024-04-12
O0006293,C00675,SKU-0136,2,176.78,2024-04-06
O0005409,C00635,SKU-0138,7,741.65,2024-04-01
O0005220,C00355,SKU-0019,4,382.65,2024-04-26
O0005332,C01167,SKU-0092,6,228.50,2024-04-18
O0005413,C00949,SKU-0068,5,966.23,2024-04-11
O0004983,C00807,SKU-0076,3,447.54,2024-04-16
O0005445,C01096,SKU-0055,5,477.99,2024-04-01
O0005376,C00616,SKU-0127,7,1365.44,2024-04-27
O0005244,C00741,SKU-0113,6,544.19,2024-04-21
O0005216,C01089,SKU-0146,5,2311.97,2024-04-16
O0005716,C00283,SKU-0022,3,759.30,2024-04-01
O0005470,C00016,SKU-0040,1,346.78,2024-04-07
O0005257,C01244,SKU-0025,2,417.85,2024-04-12
O0005834,C00545,SKU-0045,7,37.41,2024-04-16
O0006259,C00752,SKU-0139,3,486.97,2024-04-18
O0006063,C00790,SKU-0019,4,421.53,2024-04-13
O0005726,C00201,SKU-0053,5,279.16,2024-04-16
O0005130,C00937,SKU-0099,4,1572.80,2024-04-22
O0005629,C00647,SKU-0059,7,3127.36,2024-04-27
O0006125,C00064,SKU-0035,6,2159.84,2024-04-13
O0005290,C00847,SKU-0135,2,23.73,2024-04-28
O0005394,C00457,SKU-0076,4,592.20,2024-04-17
O0005435,C01047,SKU-0147,5,219.89,2024-04-29
O0005396,C01235,SKU-0002,1,318.03,2024-04-29
O0005164,C01081,SKU-0045,4,20.96,2024-04-15
O0004837,C00927,SKU-0077,1,463.99,2024-04-29
O0005689,C00357,SKU-0135,7,85.80,2024-04-12
O0005153,C00807,SKU-0096,4,234.02,2024-04-21
O0004995,C01022,SKU-0061,4,394.62,2024-04-13
O0005323,C01150,SKU-0002,3,956.54,2024-04-25
O0004802,C00752,SKU-0146,5,2515.23,2024-04-29
O0005820,C00453,SKU-0061,7,649.26,2024-04-11
O0004806,C00439,SKU-0129,6,2261.78,2024-04-22
O0006220,C01148,SKU-0019,4,422.28,2024-04-02
O0006227,C00972,SKU-0092,1,41.32,2024-04-07
O0005206,C00094,SKU-0061,3,290.54,2024-04-22
O0004906,C00385,SKU-0053,7,446.85,2024-04-12
O0006096,C00698,SKU-0079,3,28.31,2024-04-09
O0005194,C00444,SKU-0074,7,1204.64,2024-04-12
O0005501,C00475,SKU-0052,2,58.53,2024-04-29
O0006118,C00699,SKU-0131,2,737.35,2024-04-15
O0005551,C00351,SKU-0028,7,2988.20,2024-04-17
O0005733,C00432,SKU-0087,4,1446.87,2024-04-22
O0006308,C00609,SKU-0098,4,1723.56,2024-04-06
O0006269,C00670,SKU-0028,8,3174.49,2024-04-09
O0005329,C00164,SKU-0018,5,728.44,2024-04-23
O0005012,C00669,SKU-0025,1,216.37,2024-04-16
O0005746,C01033,SKU-0127,2,384.18,2024-04-20
O0005671,C00249,SKU-0138,7,783.65,2024-04-13
O0005500,C00338,SKU-0058,7,2861.81,2024-04-27
O0005928,C00149,SKU-0052,1,29.38,2024-04-25
O0005525,C00068,SKU-0072,1,508.35,2024-04-10
O0005651,C01196,SKU-0076,7,950.43,2024-04-20
O0005407,C01106,SKU-0062,3,137.78,2024-04-22
O0005801,C00430,SKU-0126,6,1202.13,2024-04-08
O0005305,C00441,SKU-0017,8,3573.21,2024-04-05
O0005596,C00080,SKU-0054,8,59.71,2024-04-15
O0005003,C00476,SKU-0076,8,1232.17,2024-04-14
O0005579,C00358,SKU-0102,7,2676.54,2024-04-10
O0005124,C00816,SKU-0095,3,896.39,2024-04-09
O0005493,C00620,SKU-0077,7,3593.98,2024-04-15
O0005144,C00607,SKU-0001,4,221.22,2024-04-01
O0006162,C00386,SKU-0109,7,2396.13,2024-04-20
O0005921,C00145,SKU-0100,3,224.20,2024-04-24
O0004893,C00954,SKU-0060,1,441.97,2024-04-22
O0005372,C00798,SKU-0076,1,136.60,2024-04-03
O0006312,C00610,SKU-0051,5,1093.32,2024-04-13
O0005953,C00869,SKU-0026,7,1449.77,2024-04-02
O0005959,C00543,SKU-0002,7,2137.71,2024-04-04
O0005997,C00324,SKU-0150,7,1046.03,2024-04-07
O0006014,C01008,SKU-0104,7,1361.58,2024-04-08
O0005774,C00230,SKU-0040,6,2261.28,2024-04-14
O0005793,C00606,SKU-0052,3,88.32,2024-04-02
O0004977,C00011,SKU-0048,5,1672.31,2024-04-28
O0005754,C00433,SKU-0129,7,2530.77,2024-04-08
O0005342,C01052,SKU-0089,5,1066.78,2024-04-28
O0005638,C01069,SKU-0108,8,1254.23,2024-04-30
O0005991,C00120,SKU-0130,7,2572.87,2024-04-15
O0005093,C00924,SKU-0087,1,364.59,2024-04-15
O0005446,C01065,SKU-0128,5,1904.88,2024-04-09
O0005871,C00127,SKU-0046,6,732.06,2024-04-09
O0005566,C00606,SKU-0020,8,1355.29,2024-04-25
O0006033,C00004,SKU-0076,1,155.91,2024-04-25
O0006287,C00971,SKU-0129,8,2854.15,2024-04-06
O0006324,C00094,SKU-0103,7,2105.24,2024-04-13
O0005945,C00591,SKU-0146,8,3930.87,2024-04-27
O0005612,C00733,SKU-0014,8,1073.90,2024-04-28
O0004859,C00005,SKU-0025,5,1013.47,2024-04-01
O0004935,C01023,SKU-0115,3,736.08,2024-04-17
O0005569,C00182,SKU-0073,4,1577.13,2024-04-02
O0005814,C00103,SKU-0006,5,2182.50,2024-04-26
O0006149,C01178,SKU-0071,1,234.85,2024-04-06
O0005209,C00656,SKU-0086,8,2615.15,2024-04-02
O0006232,C00737,SKU-0065,7,2068.07,2024-04-17
O0006065,C00877,SKU-0097,6,1741.27,2024-04-05
O0005755,C00954,SKU-0096,1,54.85,2024-04-04
O0006400,C01205,SKU-0100,1,78.60,2024-04-18
O0005359,C01239,SKU-0119,1,153.77,2024-04-14
O0006305,C00103,SKU-0002,6,1903.91,2024-04-16
O0005632,C01054,SKU-0058,1,374.73,2024-04-22
O0006237,C00688,SKU-0026,1,216.14,2024-04-25
O0005527,C01055,SKU-0130,7,2260.88,2024-04-03
O0006340,C00890,SKU-0150,6,870.06,2024-04-17
O0006174,C00659,SKU-0147,5,223.61,2024-04-19
O0006068,C00817,SKU-0003,2,830.74,2024-04-24
O0005649,C00054,SKU-0017,7,3251.61,2024-04-22
O0004820,C01063,SKU-0020,2,300.32,2024-04-27
O0005014,C00141,SKU-0132,2,742.01,2024-04-21
O0005444,C00924,SKU-0100,6,419.98,2024-04-09
O0005273,C00472,SKU-0071,1,251.38,2024-04-01
O0005013,C00112,SKU-0027,1,280.70,2024-04-07
O0005859,C01051,SKU-0033,7,407.88,2024-04-11
O0006319,C00055,SKU-0094,4,1090.13,2024-04-26
O0006048,C00034,SKU-0047,7,1360.40,2024-04-07
O0005516,C00832,SKU-0136,6,532.59,2024-04-07
O0005677,C01153,SKU-0086,2,716.80,2024-04-20
O0005709,C00437,SKU-0102,5,2121.62,2024-04-11
O0006001,C00615,SKU-0081,5,593.31,2024-04-09
O0005958,C00513,SKU-0086,3,1039.41,2024-04-24
O0005085,C00358,SKU-0011,5,2337.98,2024-04-15
O0005469,C00237,SKU-0066,7,3269.95,2024-04-06
O0005886,C00687,SKU-0142,2,23.65,2024-04-24
O0005968,C01080,SKU-0126,8,1623.69,2024-04-23
O0005303,C00776,SKU-0119,5,842.06,2024-04-18
O0004921,C00563,SKU-0102,1,383.09,2024-04-28
O0005324,C00861,SKU-0126,6,1338.02,2024-04-08
O0005791,C01024,SKU-0072,2,962.61,2024-04-26
O0005010,C00748,SKU-0069,6,1808.70,2024-04-21
O0006217,C00037,SKU-0049,8,1025.26,2024-04-12
O0005812,C00166,SKU-0067,5,876.70,2024-04-21
O0006225,C00374,SKU-0132,8,3029.98,2024-04-18
O0006142,C00278,SKU-0128,1,408.33,2024-04-07
O0005747,C00735,SKU-0118,3,706.05,2024-04-08
O0005819,C01003,SKU-0125,1,422.76,2024-04-13
O0006054,C00428,SKU-0142,4,44.90,2024-04-06
O0006392,C00189,SKU-0023,4,775.19,2024-04-16
O0004942,C00295,SKU-0110,8,188.13,2024-04-14
O0005450,C01035,SKU-0143,7,2163.86,2024-04-17
O0005938,C00929,SKU-0089,5,1074.31,2024-04-06
O0005011,C01245,SKU-0021,1,360.41,2024-04-09
O0006229,C00446,SKU-0135,6,70.17,2024-04-02
O0005626,C00990,SKU-0021,7,2248.24,2024-04-10
O0005767,C00730,SKU-0091,7,1958.30,2024-04-06
O0006202,C00474,SKU-0022,3,775.44,2024-04-14
O0004962,C00712,SKU-0020,7,1087.43,2024-04-02
O0005263,C00233,SKU-0131,5,1846.50,2024-04-11
O0005684,C00100,SKU-0019,4,374.67,2024-04-05
O0005572,C00334,SKU-0073,6,2334.94,2024-04-09
O0004931,C00372,SKU-0123,7,1211.18,2024-04-21
O0005408,C00733,SKU-0050,8,41.04,2024-04-16
O0005071,C00890,SKU-0010,7,423.72,2024-04-23
O0006035,C00791,SKU-0004,2,696.88,2024-04-16
O0006304,C00428,SKU-0046,5,607.09,2024-04-23
O0005943,C00333,SKU-0069,3,995.85,2024-04-21
O0006249,C00935,SKU-0075,3,649.82,2024-04-26
O0005403,C01199,SKU-0105,5,989.07,2024-04-23
O0004863,C01160,SKU-0005,7,2621.04,2024-04-20
O0005644,C01086,SKU-0028,4,1824.45,2024-04-10
O0005611,C00098,SKU-0035,4,1612.05,2024-04-27
O0005734,C00824,SKU-0021,7,2188.05,2024-04-26
O0004805,C00865,SKU-0150,5,667.54,2024-04-03
O0005675,C00338,SKU-0121,1,152.63,2024-04-05
O0006372,C00146,SKU-0125,2,858.23,2024-04-14
O0004875,C00873,SKU-0102,8,3225.53,2024-04-10
O0005779,C00501,SKU-0134,3,1301.95,2024-04-14
O0006128,C00843,SKU-0024,4,1887.08,2024-04-01
O0005870,C00400,SKU-0081,5,611.90,2024-04-19
O0005847,C00737,SKU-0035,1,386.97,2024-04-15
O0006136,C00942,SKU-0099,1,382.02,2024-04-11
O0005682,C00866,SKU-0017,3,1306.26,2024-04-30
O0005369,C00516,SKU-0021,1,348.75,2024-04-03
O0005499,C00196,SKU-0126,6,1339.22,2024-04-30
O0006214,C00966,SKU-0121,6,877.22,2024-04-11
O0005361,C00857,SKU-0038,3,917.46,2024-04-21
O0004980,C00178,SKU-0093,7,1749.70,2024-04-18
O0005964,C00172,SKU-0019,4,387.79,2024-04-20
O0005781,C00459,SKU-0058,5,1842.33,2024-04-28
O0005587,C00998,SKU-0011,2,924.00,2024-04-25
O0006056,C00021,SKU-0098,4,1891.35,2024-04-15
O0005546,C00734,SKU-0128,2,768.00,2024-04-12
O0005368,C00783,SKU-0143,3,876.04,2024-04-30
O0005712,C00675,SKU-0013,7,2641.90,2024-04-20
O0005935,C00309,SKU-0001,3,164.86,2024-04-26
O0006226,C00398,SKU-0068,1,175.15,2024-04-19
O0005749,C00624,SKU-0124,7,804.02,2024-04-10
O0005806,C00943,SKU-0090,5,1210.89,2024-04-09
O0005705,C00754,SKU-0126,2,419.18,2024-04-12
O0005237,C00071,SKU-0126,1,224.86,2024-04-25
O0005333,C00568,SKU-0113,6,510.63,2024-04-25
O0005825,C00849,SKU-0048,5,1633.01,2024-04-11
O0006097,C00407,SKU-0137,5,2137.61,2024-04-03
O0005001,C00051,SKU-0119,1,160.88,2024-04-19
O0005484,C00629,SKU-0065,3,912.80,2024-04-05
O0005987,C00374,SKU-0075,3,646.13,2024-04-30
O0004900,C00089,SKU-0007,6,2460.96,2024-04-23
O0005154,C00193,SKU-0022,8,2023.86,2024-04-19
O0005735,C00464,SKU-0084,3,1039.72,2024-04-22
O0005874,C00321,SKU-0109,6,2018.56,2024-04-17
O0005002,C00289,SKU-0082,4,1059.63,2024-04-13
O0005561,C00450,SKU-0106,6,1285.01,2024-04-01
O0005038,C01078,SKU-0059,1,475.00,2024-04-07
O0005668,C01114,SKU-0006,5,2313.47,2024-04-27
O0005405,C00598,SKU-0140,3,1073.28,2024-04-10
O0006132,C00065,SKU-0101,3,1024.40,2024-04-28
O0006102,C00119,SKU-0092,3,112.50,2024-04-25
O0005122,C00439,SKU-0087,8,2775.21,2024-04-11
O0004954,C01162,SKU-0073,5,1956.02,2024-04-27
O0006306,C01153,SKU-0027,1,284.85,2024-04-25
O0006389,C00517,SKU-0094,8,2113.79,2024-04-26
O0005960,C00773,SKU-0101,4,1502.32,2024-04-12
O0005146,C01173,SKU-0053,2,125.49,2024-04-11
O0005142,C00167,SKU-0120,4,1747.33,2024-04-24
O0004825,C01063,SKU-0074,5,906.82,2024-04-24
O0004896,C00772,SKU-0069,1,304.05,2024-04-24
O0005150,C00549,SKU-0007,1,404.14,2024-04-05
O0005999,C00599,SKU-0017,4,1762.37,2024-04-17
O0005125,C00531,SKU-0130,7,2271.27,2024-04-19
O0006139,C00139,SKU-0149,7,541.51,2024-04-12
O0004971,C00908,SKU-0113,8,738.60,2024-04-08
O0006211,C00042,SKU-0115,6,1376.44,2024-04-21
O0004839,C01148,SKU-0076,3,453.86,2024-04-05
O0005196,C00908,SKU-0041,5,433.78,2024-04-15
O0005060,C00076,SKU-0074,3,519.46,2024-04-04
O0005909,C01088,SKU-0049,6,878.33,2024-04-09
O0004826,C01123,SKU-0008,6,991.13,2024-04-11
O0005708,C00876,SKU-0137,4,1589.18,2024-04-01
O0005229,C00187,SKU-0079,6,52.35,2024-04-08
O0005191,C00202,SKU-0077,6,3074.64,2024-04-07
O0004987,C01161,SKU-0129,3,1060.67,2024-04-02
O0005101,C01181,SKU-0138,8,792.58,2024-04-22
O0004852,C00451,SKU-0112,6,384.96,2024-04-27
O0006089,C00895,SKU-0020,5,732.94,2024-04-26
O0006059,C00314,SKU-0109,4,1462.74,2024-04-17
O0005957,C00567,SKU-0068,4,736.48,2024-04-15
O0005751,C00015,SKU-0136,6,555.53,2024-04-04
O0005420,C01196,SKU-0115,6,1363.29,2024-04-16
O0004967,C00843,SKU-0001,4,211.03,2024-04-04
O0005622,C00612,SKU-0106,2,383.25,2024-04-23
O0006328,C00556,SKU-0089,4,909.03,2024-04-03
O0005207,C00302,SKU-0029,6,2453.67,2024-04-23
O0005352,C00006,SKU-0067,3,505.94,2024-04-17
O0005573,C01224,SKU-0017,5,2164.39,2024-04-30
O0006074,C01132,SKU-0092,8,296.24,2024-04-18
O0006122,C00836,SKU-0081,3,379.62,2024-04-27
O0004843,C01033,SKU-0111,5,659.08,2024-04-10
O0005725,C01121,SKU-0067,5,895.34,2024-04-14
O0005974,C00317,SKU-0104,5,1065.26,2024-04-04
O0004979,C00395,SKU-0069,8,2534.33,2024-04-04
O0005296,C01058,SKU-0114,1,300.81,2024-04-22
O0005213,C00729,SKU-0102,8,3103.41,2024-04-21
O0006087,C00470,SKU-0035,1,357.81,2024-04-26
O0005417,C01065,SKU-0092,6,234.57,2024-04-30
O0005410,C01241,SKU-0001,7,373.36,2024-04-21
O0006366,C00541,SKU-0078,7,2871.81,2024-04-26
O0005841,C00532,SKU-0117,5,1488.44,2024-04-18
O0006296,C00049,SKU-0092,2,77.90,2024-04-14
O0005810,C00920,SKU-0091,2,583.49,2024-04-10
O0005180,C00927,SKU-0100,5,386.34,2024-04-13
O0005623,C00295,SKU-0122,3,1191.28,2024-04-20
O0006271,C00957,SKU-0099,1,395.43,2024-04-06
O0005259,C01085,SKU-0072,6,2759.37,2024-04-23
O0005212,C00336,SKU-0026,1,211.73,2024-04-09
O0005620,C00737,SKU-0053,2,116.49,2024-04-03
O0005711,C00467,SKU-0110,4,100.32,2024-04-05
O0005253,C01103,SKU-0127,5,977.52,2024-04-16
O0006002,C01018,SKU-0106,5,1041.13,2024-04-26
O0005261,C01014,SKU-0051,3,648.22,2024-04-23
O0004916,C00759,SKU-0136,1,94.97,2024-04-13
O0005392,C00566,SKU-0118,4,904.19,2024-04-26
O0006004,C00218,SKU-0052,5,150.38,2024-04-05
O0006161,C00452,SKU-0032,1,190.72,2024-04-10
O0004829,C00125,SKU-0088,6,597.51,2024-04-04
O0005962,C00111,SKU-0059,6,2673.50,2024-04-15
